"date","time","id","readsite"
2016-05-24,"20:30:46","*989001005527048","carmen"
2016-05-24,"20:33:21","*989001005527048","carmen"
2016-05-24,"20:34:32","*989001005527048","carmen"
2016-05-24,"20:35:54","*989001005527048","carmen"
2016-05-24,"20:37:41","*989001005527048","carmen"
2016-05-24,"20:38:33","*989001005527048","carmen"
2016-05-24,"20:49:25","*989001005527048","carmen"
2016-05-24,"20:52:09","*989001005527048","carmen"
2016-05-24,"20:55:52","*989001005527048","carmen"
2016-05-24,"20:56:26","*989001005527048","carmen"
2016-05-24,"20:57:49","*989001005527048","carmen"
2016-05-24,"22:55:33","*989001003024707","carmen"
2016-05-24,"23:00:30","*989001003024707","carmen"
2016-05-24,"23:01:06","*989001003024616","carmen"
2016-05-24,"23:03:14","*989001003024616","carmen"
2016-05-25,"02:24:48","*989001003024616","carmen"
2016-05-25,"02:29:14","*989001003024616","carmen"
2016-05-25,"02:38:34","*989001005527048","carmen"
2016-05-25,"02:47:57","*989001003024616","carmen"
2016-05-25,"02:50:22","*989001000315515","carmen"
2016-05-25,"02:53:56","*989001003024616","carmen"
2016-05-25,"03:43:53","*989001005527048","carmen"
2016-05-25,"03:53:59","*989001003024616","carmen"
2016-05-25,"04:06:54","*989001000315515","carmen"
2016-05-25,"04:09:48","*989001003024662","carmen"
2016-05-25,"04:18:23","*989001005527048","carmen"
2016-05-25,"04:25:07","*989001003024707","carmen"
2016-05-25,"04:44:06","*989001003024707","carmen"
2016-05-25,"19:40:49","*989001000315515","carmen"
2016-05-25,"19:49:35","*989001003024662","carmen"
2016-05-25,"19:51:53","*989001003024616","carmen"
2016-05-25,"19:54:31","*989001005527048","carmen"
2016-05-25,"19:55:25","*989001003024707","carmen"
2016-05-25,"19:56:02","*989001003024707","carmen"
2016-05-25,"20:27:55","*989001003024662","carmen"
2016-05-25,"20:28:52","*989001003024662","carmen"
2016-05-25,"20:30:50","*989001003024662","carmen"
2016-05-25,"20:34:44","*989001005527048","carmen"
2016-05-25,"20:38:57","*989001005527048","carmen"
2016-05-25,"20:41:45","*989001003024662","carmen"
2016-05-25,"20:42:29","*989001005527048","carmen"
2016-05-25,"20:44:29","*989001005527048","carmen"
2016-05-25,"20:57:08","*989001003024662","carmen"
2016-05-25,"20:57:38","*989001003024662","carmen"
2016-05-25,"21:27:44","*989001003024662","carmen"
2016-05-25,"21:28:38","*989001003024662","carmen"
2016-05-25,"22:03:19","*989001000312152","chivato"
2016-05-25,"22:09:40","*989001000312152","chivato"
2016-05-25,"22:13:51","*989001000315515","carmen"
2016-05-25,"22:17:46","*989001000315515","carmen"
2016-05-25,"22:18:55","*989001000315515","carmen"
2016-05-25,"22:35:27","*989001003024707","carmen"
2016-05-25,"23:04:39","*989001003024616","carmen"
2016-05-25,"23:05:44","*989001003024616","carmen"
2016-05-25,"23:07:09","*989001003024616","carmen"
2016-05-26,"00:53:49","*989001003024707","carmen"
2016-05-26,"00:56:34","*989001003024707","carmen"
2016-05-26,"00:57:12","*989001003024707","carmen"
2016-05-26,"00:59:46","*989001003024707","carmen"
2016-05-26,"01:00:21","*989001003024707","carmen"
2016-05-26,"01:00:51","*989001003024707","carmen"
2016-05-26,"02:20:53","*989001003024616","carmen"
2016-05-26,"02:23:41","*989001003024616","carmen"
2016-05-26,"02:36:53","*989001003024616","carmen"
2016-05-26,"02:41:46","*989001003024662","carmen"
2016-05-26,"02:53:04","*989001005527048","carmen"
2016-05-26,"03:28:12","*989001003024616","carmen"
2016-05-26,"03:40:48","*989001003024662","carmen"
2016-05-26,"03:42:46","*989001003024662","carmen"
2016-05-26,"04:03:40","*989001003024707","carmen"
2016-05-26,"04:12:05","*989001000315515","carmen"
2016-05-26,"04:15:58","*989001000315515","carmen"
2016-05-26,"04:19:38","*989001003024662","carmen"
2016-05-26,"04:31:24","*989001003024662","carmen"
2016-05-26,"19:50:41","*989001003024616","carmen"
2016-05-26,"19:51:19","*989001003024616","carmen"
2016-05-26,"19:55:02","*989001003024707","carmen"
2016-05-26,"19:55:29","*989001003024662","carmen"
2016-05-26,"19:55:47","*989001003024707","carmen"
2016-05-26,"19:55:47","*989001005527048","carmen"
2016-05-26,"19:55:51","*989001003024707","carmen"
2016-05-26,"20:34:23","*989001005527048","carmen"
2016-05-26,"20:37:18","*989001005527048","carmen"
2016-05-26,"20:46:10","*989001005527048","carmen"
2016-05-26,"20:47:46","*989001005527048","carmen"
2016-05-26,"20:52:29","*989001005527048","carmen"
2016-05-26,"20:53:30","*989001005527048","carmen"
2016-05-26,"21:01:48","*989001005527048","carmen"
2016-05-26,"21:03:20","*989001005527048","carmen"
2016-05-26,"22:30:39","*989001005527048","carmen"
2016-05-26,"22:33:52","*989001005527048","carmen"
2016-05-26,"22:37:23","*989001003024616","carmen"
2016-05-26,"22:40:19","*989001003024616","carmen"
2016-05-26,"22:40:27","*989001005527048","carmen"
2016-05-26,"22:43:05","*989001005527048","carmen"
2016-05-26,"22:44:23","*989001003024616","carmen"
2016-05-26,"22:55:04","*989001005527048","carmen"
2016-05-26,"22:56:29","*989001005527048","carmen"
2016-05-26,"23:00:04","*989001005527048","carmen"
2016-05-26,"23:01:20","*989001005527048","carmen"
2016-05-26,"23:14:16","*989001005527048","carmen"
2016-05-26,"23:14:59","*989001005527048","carmen"
2016-05-27,"00:12:16","*989001003024616","carmen"
2016-05-27,"00:13:03","*989001003024616","carmen"
2016-05-27,"00:13:33","*989001003024616","carmen"
2016-05-27,"00:14:29","*989001003024616","carmen"
2016-05-27,"00:15:04","*989001003024616","carmen"
2016-05-27,"00:17:26","*989001003024616","carmen"
2016-05-27,"00:20:07","*989001003024616","carmen"
2016-05-27,"00:21:32","*989001003024616","carmen"
2016-05-27,"00:22:02","*989001003024616","carmen"
2016-05-27,"00:25:29","*989001003024616","carmen"
2016-05-27,"00:26:22","*989001003024616","carmen"
2016-05-27,"00:26:56","*989001003024616","carmen"
2016-05-27,"01:06:49","*989001003024616","carmen"
2016-05-27,"01:07:21","*989001003024616","carmen"
2016-05-27,"01:07:51","*989001003024616","carmen"
2016-05-27,"01:08:21","*989001003024616","carmen"
2016-05-27,"01:09:37","*989001003024616","carmen"
2016-05-27,"01:11:19","*989001003024616","carmen"
2016-05-27,"01:12:42","*989001003024616","carmen"
2016-05-27,"01:33:50","*989001005527048","carmen"
2016-05-27,"01:35:13","*989001005527048","carmen"
2016-05-27,"01:37:42","*989001005527048","carmen"
2016-05-27,"03:06:40","*989001003024616","carmen"
2016-05-27,"03:14:14","*989001003024616","carmen"
2016-05-27,"03:14:44","*989001003024616","carmen"
2016-05-27,"03:15:14","*989001003024616","carmen"
2016-05-27,"03:15:44","*989001003024616","carmen"
2016-05-27,"03:16:14","*989001003024616","carmen"
2016-05-27,"03:16:44","*989001003024616","carmen"
2016-05-27,"03:17:14","*989001003024616","carmen"
2016-05-27,"03:17:44","*989001003024616","carmen"
2016-05-27,"03:18:14","*989001003024616","carmen"
2016-05-27,"03:42:40","*989001003024707","carmen"
2016-05-27,"03:44:50","*989001003024707","carmen"
2016-05-27,"04:06:19","*989001003024616","carmen"
2016-05-27,"04:17:18","*989001003024707","carmen"
2016-05-27,"04:30:30","*989001003024616","carmen"
2016-05-27,"04:38:27","*989001003024662","carmen"
2016-05-27,"19:53:18","*989001003024616","carmen"
2016-05-27,"19:54:56","*989001003024662","carmen"
2016-05-27,"19:55:41","*989001005527048","carmen"
2016-05-27,"19:55:51","*989001003024707","carmen"
2016-05-27,"20:36:09","*989001005527048","carmen"
2016-05-27,"20:38:33","*989001005527048","carmen"
2016-05-27,"22:04:11","*989001003024707","carmen"
2016-05-27,"22:08:26","*989001003024707","carmen"
2016-05-27,"22:11:20","*989001003024707","carmen"
2016-05-27,"22:13:51","*989001003024707","carmen"
2016-05-27,"23:01:13","*989001003024662","carmen"
2016-05-27,"23:02:24","*989001003024662","carmen"
2016-05-27,"23:03:43","*989001003024662","carmen"
2016-05-27,"23:05:31","*989001003024662","carmen"
2016-05-27,"23:09:12","*989001003024662","carmen"
2016-05-27,"23:23:07","*989001003024707","carmen"
2016-05-28,"00:07:04","*989001003024616","carmen"
2016-05-28,"00:20:38","*989001003024707","carmen"
2016-05-28,"00:23:21","*989001003024707","carmen"
2016-05-28,"02:17:56","*989001005527029","carmen"
2016-05-28,"02:22:21","*989001005527029","carmen"
2016-05-28,"03:05:23","*989001003024616","carmen"
2016-05-28,"03:09:54","*989001003024616","carmen"
2016-05-28,"03:10:33","*989001003024616","carmen"
2016-05-28,"03:11:28","*989001003024707","carmen"
2016-05-28,"03:12:59","*989001003024616","carmen"
2016-05-28,"03:16:35","*989001003024616","carmen"
2016-05-28,"03:17:56","*989001003024616","carmen"
2016-05-28,"03:26:19","*989001003024707","carmen"
2016-05-28,"03:28:15","*989001003024707","carmen"
2016-05-28,"03:36:48","*989001005527029","carmen"
2016-05-28,"03:41:33","*989001005527029","carmen"
2016-05-28,"03:42:03","*989001005527029","carmen"
2016-05-28,"03:44:29","*989001005527029","carmen"
2016-05-28,"03:58:22","*989001005527029","carmen"
2016-05-28,"03:58:52","*989001005527029","carmen"
2016-05-28,"04:00:03","*989001005527029","carmen"
2016-05-28,"04:11:43","*989001003024616","carmen"
2016-05-28,"04:44:50","*989001003024707","carmen"
2016-05-28,"04:56:38","*989001005527029","carmen"
2016-05-28,"19:49:51","*989001003024662","carmen"
2016-05-28,"19:50:02","*989001003024616","carmen"
2016-05-28,"19:50:59","*989001003024707","carmen"
2016-05-28,"19:51:49","*989001003024707","carmen"
2016-05-28,"22:56:30","*989001003024707","carmen"
2016-05-28,"23:00:01","*989001003024707","carmen"
2016-05-29,"00:04:20","*989001003024707","carmen"
2016-05-29,"00:19:39","*989001003024662","carmen"
2016-05-29,"00:21:06","*989001000315515","carmen"
2016-05-29,"00:22:25","*989001000315515","carmen"
2016-05-29,"00:22:35","*989001003024662","carmen"
2016-05-29,"00:23:26","*989001003024662","carmen"
2016-05-29,"00:24:50","*989001003024662","carmen"
2016-05-29,"00:27:12","*989001003024662","carmen"
2016-05-29,"00:28:07","*989001003024662","carmen"
2016-05-29,"00:35:21","*989001003024662","carmen"
2016-05-29,"00:36:52","*989001003024662","carmen"
2016-05-29,"00:40:31","*989001003024662","carmen"
2016-05-29,"00:43:14","*989001003024662","carmen"
2016-05-29,"00:47:34","*989001003024662","carmen"
2016-05-29,"00:48:37","*989001003024662","carmen"
2016-05-29,"00:53:24","*989001003024662","carmen"
2016-05-29,"00:55:33","*989001003024662","carmen"
2016-05-29,"00:57:22","*989001003024662","carmen"
2016-05-29,"01:05:07","*989001003024662","carmen"
2016-05-29,"01:20:54","*989001003024707","carmen"
2016-05-29,"01:24:00","*989001003024707","carmen"
2016-05-29,"01:27:31","*989001003024707","carmen"
2016-05-29,"03:52:16","*989001003024616","carmen"
2016-05-29,"03:56:37","*989001003024616","carmen"
2016-05-29,"03:57:43","*989001003024616","carmen"
2016-05-29,"04:33:57","*989001003024707","carmen"
2016-05-29,"04:43:10","*989001003024707","carmen"
2016-05-29,"04:55:26","*989001003024707","carmen"
2016-05-29,"19:41:21","*989001003024707","carmen"
2016-05-29,"19:41:51","*989001003024707","carmen"
2016-05-29,"19:47:30","*989001003024707","carmen"
2016-05-29,"19:48:00","*989001003024707","carmen"
2016-05-29,"19:48:30","*989001003024707","carmen"
2016-05-29,"19:49:00","*989001003024707","carmen"
2016-05-29,"19:49:31","*989001003024707","carmen"
2016-05-29,"19:49:51","*989001003024707","carmen"
2016-05-29,"19:50:18","*989001003024662","carmen"
2016-05-29,"19:50:21","*989001003024707","carmen"
2016-05-29,"19:50:51","*989001003024707","carmen"
2016-05-29,"19:51:29","*989001003024707","carmen"
2016-05-29,"19:51:35","*989001003024707","carmen"
2016-05-29,"19:52:05","*989001003024707","carmen"
2016-05-29,"19:52:35","*989001003024707","carmen"
2016-05-29,"20:46:53","*989001003024662","carmen"
2016-05-29,"20:48:34","*989001003024662","carmen"
2016-05-29,"20:51:16","*989001003024662","carmen"
2016-05-29,"21:25:54","*989001003024707","carmen"
2016-05-29,"21:26:27","*989001003024707","carmen"
2016-05-29,"21:28:32","*989001003024707","carmen"
2016-05-29,"21:59:59","*989001000315515","carmen"
2016-05-29,"22:02:15","*989001000315515","carmen"
2016-05-29,"22:10:00","*989001003024616","carmen"
2016-05-29,"22:11:19","*989001003024707","carmen"
2016-05-29,"22:12:08","*989001003024616","carmen"
2016-05-29,"22:14:29","*989001003024707","carmen"
2016-05-29,"23:14:36","*989001003024662","carmen"
2016-05-29,"23:16:32","*989001003024616","carmen"
2016-05-29,"23:17:04","*989001003024662","carmen"
2016-05-29,"23:17:28","*989001003024616","carmen"
2016-05-29,"23:17:48","*989001003024662","carmen"
2016-05-29,"23:18:35","*989001003024662","carmen"
2016-05-29,"23:19:20","*989001003024662","carmen"
2016-05-29,"23:22:37","*989001003024662","carmen"
2016-05-29,"23:23:28","*989001003024662","carmen"
2016-05-29,"23:29:11","*989001003024662","carmen"
2016-05-29,"23:29:58","*989001003024707","carmen"
2016-05-29,"23:30:22","*989001003024662","carmen"
2016-05-29,"23:34:05","*989001003024707","carmen"
2016-05-29,"23:35:12","*989001003024662","carmen"
2016-05-29,"23:36:35","*989001003024662","carmen"
2016-05-29,"23:39:57","*989001003024662","carmen"
2016-05-29,"23:40:58","*989001003024662","carmen"
2016-05-29,"23:49:35","*989001003024662","carmen"
2016-05-29,"23:50:37","*989001003024662","carmen"
2016-05-29,"23:54:07","*989001003024662","carmen"
2016-05-29,"23:56:50","*989001003024662","carmen"
2016-05-29,"23:57:41","*989001003024662","carmen"
2016-05-30,"00:13:06","*989001003024662","carmen"
2016-05-30,"00:14:04","*989001003024662","carmen"
2016-05-30,"00:16:10","*989001003024662","carmen"
2016-05-30,"00:21:21","*989001003024662","carmen"
2016-05-30,"01:21:56","*989001003024707","carmen"
2016-05-30,"01:30:20","*989001003024707","carmen"
2016-05-30,"01:32:34","*989001003024707","carmen"
2016-05-30,"01:54:58","*989001003024616","carmen"
2016-05-30,"03:07:33","*989001003024707","carmen"
2016-05-30,"03:10:32","*989001003024707","carmen"
2016-05-30,"03:18:18","*989001003024707","carmen"
2016-05-30,"03:28:42","*989001003024707","carmen"
2016-05-30,"03:29:14","*989001003024616","carmen"
2016-05-30,"03:31:18","*989001003024707","carmen"
2016-05-30,"03:34:45","*989001003024616","carmen"
2016-05-30,"03:52:25","*989001003024662","carmen"
2016-05-30,"04:05:12","*989001003024662","carmen"
2016-05-30,"04:06:57","*989001003024616","carmen"
2016-05-30,"04:07:16","*989001003024662","carmen"
2016-05-30,"04:11:41","*989001003024616","carmen"
2016-05-30,"19:54:02","*989001003024662","carmen"
2016-05-30,"19:57:09","*989001003024662","carmen"
2016-05-30,"21:28:22","*989001003024662","carmen"
2016-05-30,"21:31:08","*989001003024662","carmen"
2016-05-30,"21:32:05","*989001003024662","carmen"
2016-05-30,"21:35:53","*989001003024662","carmen"
2016-05-30,"21:38:43","*989001003024662","carmen"
2016-05-30,"22:02:02","*989001003024662","carmen"
2016-05-30,"22:04:10","*989001003024662","carmen"
2016-05-30,"22:12:32","*989001003024662","carmen"
2016-05-30,"22:13:19","*989001003024662","carmen"
2016-05-30,"23:55:53","*989001003024662","carmen"
2016-05-30,"23:58:20","*989001003024662","carmen"
2016-05-31,"00:05:08","*989001003024662","carmen"
2016-05-31,"00:16:35","*989001003024662","carmen"
2016-05-31,"00:20:16","*989001003024662","carmen"
2016-05-31,"00:22:00","*989001003024662","carmen"
2016-05-31,"00:25:01","*989001003024662","carmen"
2016-05-31,"00:27:19","*989001003024662","carmen"
2016-05-31,"00:30:03","*989001003024662","carmen"
2016-05-31,"00:32:38","*989001003024662","carmen"
2016-05-31,"00:38:58","*989001003024662","carmen"
2016-05-31,"00:40:46","*989001003024662","carmen"
2016-05-31,"00:53:51","*989001003024662","carmen"
2016-05-31,"00:58:46","*989001003024662","carmen"
2016-05-31,"01:05:42","*989001003024662","carmen"
2016-05-31,"01:09:40","*989001003024662","carmen"
2016-05-31,"01:11:09","*989001003024662","carmen"
2016-05-31,"01:13:25","*989001003024662","carmen"
2016-05-31,"01:28:16","*989001003024662","carmen"
2016-05-31,"01:30:04","*989001003024662","carmen"
2016-05-31,"01:31:54","*989001003024662","carmen"
2016-05-31,"01:44:09","*989001003024662","carmen"
2016-05-31,"01:52:40","*989001003024662","carmen"
2016-05-31,"01:53:18","*989001003024662","carmen"
2016-05-31,"02:09:26","*989001003024662","carmen"
2016-05-31,"02:17:23","*989001003024662","carmen"
2016-05-31,"02:18:26","*989001003024662","carmen"
2016-05-31,"02:34:13","*989001003024662","carmen"
2016-05-31,"02:34:45","*989001003024662","carmen"
2016-05-31,"02:51:14","*989001003024662","carmen"
2016-05-31,"02:53:53","*989001003024662","carmen"
2016-05-31,"02:56:58","*989001003024662","carmen"
2016-05-31,"02:59:35","*989001003024662","carmen"
2016-05-31,"03:54:40","*989001000315515","carmen"
2016-05-31,"04:01:45","*989001000315515","carmen"
2016-05-31,"04:22:02","*989001003024662","carmen"
2016-05-31,"20:04:08","*989001003024662","carmen"
2016-05-31,"20:08:33","*989001003024662","carmen"
2016-05-31,"20:09:59","*989001003024662","carmen"
2016-05-31,"20:11:14","*989001003024662","carmen"
2016-05-31,"20:12:22","*989001003024662","carmen"
2016-05-31,"20:12:52","*989001003024662","carmen"
2016-05-31,"20:13:22","*989001003024662","carmen"
2016-05-31,"20:45:13","*989001000315515","carmen"
2016-05-31,"20:47:43","*989001000315515","carmen"
2016-05-31,"20:54:59","*989001003024707","carmen"
2016-05-31,"21:06:39","*989001003024616","carmen"
2016-05-31,"21:09:21","*989001003024616","carmen"
2016-05-31,"21:40:25","*989001003024707","carmen"
2016-05-31,"22:23:30","*989001003024707","carmen"
2016-05-31,"22:24:35","*989001003024707","carmen"
2016-05-31,"22:36:43","*989001003024662","carmen"
2016-05-31,"22:38:31","*989001003024662","carmen"
2016-05-31,"23:50:06","*989001003024707","carmen"
2016-05-31,"23:51:05","*989001003024707","carmen"
2016-05-31,"23:51:38","*989001003024707","carmen"
2016-06-01,"00:29:52","*989001003024707","carmen"
2016-06-01,"00:30:45","*989001003024707","carmen"
2016-06-01,"00:33:02","*989001003024707","carmen"
2016-06-01,"01:39:34","*989001003024707","carmen"
2016-06-01,"01:40:46","*989001003024707","carmen"
2016-06-01,"01:41:16","*989001003024707","carmen"
2016-06-01,"01:45:23","*989001003024707","carmen"
2016-06-01,"02:12:38","*989001003024707","carmen"
2016-06-01,"02:13:11","*989001003024707","carmen"
2016-06-01,"03:51:36","*989001003024616","carmen"
2016-06-01,"03:56:00","*989001003024616","carmen"
2016-06-01,"04:10:12","*989001000315515","carmen"
2016-06-01,"04:19:05","*989001000315515","carmen"
2016-06-01,"21:53:11","*989001003024707","carmen"
2016-06-02,"00:29:23","*989001003024616","carmen"
2016-06-02,"02:44:54","*989001000315515","carmen"
2016-06-02,"02:45:36","*989001000315515","carmen"
2016-06-02,"21:10:44","*989001003024707","carmen"
2016-06-02,"21:15:31","*989001003024707","carmen"
2016-06-02,"21:27:39","*989001003024616","carmen"
2016-06-02,"21:31:50","*989001003024662","carmen"
2016-06-02,"21:33:16","*989001003024662","carmen"
2016-06-02,"21:33:29","*989001003024616","carmen"
2016-06-02,"21:44:58","*989001003024707","carmen"
2016-06-02,"21:45:09","*989001003024662","carmen"
2016-06-02,"21:47:03","*989001003024662","carmen"
2016-06-02,"21:47:51","*989001003024707","carmen"
2016-06-02,"21:52:29","*989001003024662","carmen"
2016-06-02,"21:53:50","*989001003024662","carmen"
2016-06-02,"22:15:25","*989001003024707","carmen"
2016-06-02,"22:18:07","*989001003024707","carmen"
2016-06-02,"22:57:23","*989001003024616","carmen"
2016-06-02,"23:01:09","*989001003024616","carmen"
2016-06-02,"23:02:42","*989001003024616","carmen"
2016-06-02,"23:39:02","*989001003024707","carmen"
2016-06-02,"23:55:31","*989001003024662","carmen"
2016-06-02,"23:56:12","*989001003024662","carmen"
2016-06-03,"01:23:03","*989001003024662","carmen"
2016-06-03,"01:24:21","*989001003024662","carmen"
2016-06-03,"01:25:58","*989001003024662","carmen"
2016-06-03,"01:32:48","*989001003024662","carmen"
2016-06-03,"01:33:27","*989001003024662","carmen"
2016-06-03,"01:44:18","*989001003024662","carmen"
2016-06-03,"01:45:02","*989001003024662","carmen"
2016-06-03,"01:52:43","*989001003024662","carmen"
2016-06-03,"01:53:17","*989001003024662","carmen"
2016-06-03,"03:24:07","*989001003024616","carmen"
2016-06-03,"03:40:12","*989001000315515","carmen"
2016-06-03,"03:41:43","*989001000315515","carmen"
2016-06-03,"20:32:01","*989001003024707","carmen"
2016-06-03,"20:50:17","*989001003024616","carmen"
2016-06-03,"20:50:49","*989001003024616","carmen"
2016-06-03,"22:57:50","*989001003024707","carmen"
2016-06-03,"22:57:55","*989001003024662","carmen"
2016-06-03,"22:59:19","*989001003024662","carmen"
2016-06-04,"01:46:00","*989001000315515","carmen"
2016-06-04,"02:00:25","*989001003024662","carmen"
2016-06-04,"03:01:57","*989001003024707","carmen"
2016-06-04,"22:07:25","*989001003024707","carmen"
2016-06-04,"23:17:55","*989001003024616","carmen"
2016-06-05,"01:44:19","*989001003024707","carmen"
2016-06-05,"01:47:26","*989001003024707","carmen"
2016-06-05,"03:08:52","*989001003024707","carmen"
2016-06-05,"22:42:33","*989001003024707","carmen"
2016-06-06,"21:54:08","*989001003024616","carmen"
2016-06-07,"04:00:16","*989001003024707","carmen"
2016-06-07,"21:10:00","*989001000315515","carmen"
2016-06-07,"22:11:58","*989001003024707","carmen"
2016-06-07,"23:50:12","*989001003024662","carmen"
2016-06-07,"23:51:12","*989001003024662","carmen"
2016-06-08,"00:11:27","*989001000312152","chivato"
2016-06-08,"00:15:45","*989001000312152","chivato"
2016-06-08,"00:16:42","*989001000312152","chivato"
2016-06-08,"00:17:13","*989001000312152","chivato"
2016-06-08,"00:18:48","*989001000312152","chivato"
2016-06-08,"02:00:32","*989001003024707","carmen"
2016-06-08,"02:01:17","*989001003024707","carmen"
2016-06-08,"02:02:15","*989001003024707","carmen"
2016-06-08,"02:59:01","*989001003024707","carmen"
2016-06-08,"03:26:14","*989001003024707","carmen"
2016-06-09,"22:12:33","*989001003024707","carmen"
2016-06-09,"23:15:59","*989001003024707","carmen"
2016-06-10,"21:14:03","*989001003024662","carmen"
2016-06-10,"23:30:01","*989001003024707","carmen"
2016-06-11,"21:50:28","*989001003024525","chivato"
2016-06-11,"22:31:55","*989001003024616","carmen"
2016-06-11,"23:02:36","*989001003024707","carmen"
2016-06-11,"23:46:13","*989001003024525","chivato"
2016-06-12,"00:00:18","*989001003024525","chivato"
2016-06-12,"00:43:15","*989001003024525","chivato"
2016-06-12,"02:12:59","*989001003024525","chivato"
2016-06-12,"02:13:29","*989001003024525","chivato"
2016-06-12,"03:16:00","*989001003024525","chivato"
2016-06-12,"03:24:59","*989001003024525","chivato"
2016-06-12,"20:24:19","*989001003024525","chivato"
2016-06-12,"20:49:48","*989001003024525","chivato"
2016-06-12,"22:35:23","*989001003024525","chivato"
2016-06-12,"22:36:20","*989001003024525","chivato"
2016-06-12,"22:48:48","*989001003024525","chivato"
2016-06-12,"23:05:42","*989001003024525","chivato"
2016-06-12,"23:31:34","*989001003024525","chivato"
2016-06-13,"01:46:30","*989001003024525","chivato"
2016-06-13,"01:50:14","*989001003024525","chivato"
2016-06-13,"02:15:04","*989001003024525","chivato"
2016-06-13,"02:24:29","*989001003024525","chivato"
2016-06-13,"04:05:30","*989001003024525","chivato"
2016-06-13,"20:13:18","*989001003024525","chivato"
2016-06-13,"21:10:21","*989001003024525","chivato"
2016-06-13,"22:50:43","*989001003024525","chivato"
2016-06-13,"22:58:15","*989001003024525","chivato"
2016-06-13,"23:20:19","*989001003024525","chivato"
2016-06-14,"00:29:42","*989001003024525","chivato"
2016-06-14,"01:47:00","*989001003024516","chivato"
2016-06-14,"01:47:59","*989001003024516","chivato"
2016-06-14,"01:48:36","*989001003024516","chivato"
2016-06-14,"01:49:07","*989001003024516","chivato"
2016-06-14,"01:57:43","*989001003024516","chivato"
2016-06-14,"01:58:55","*989001003024516","chivato"
2016-06-14,"02:03:23","*989001003024516","chivato"
2016-06-14,"04:23:37","*989001003024616","carmen"
2016-06-14,"04:27:44","*989001003024525","chivato"
2016-06-14,"20:32:06","*989001003024525","chivato"
2016-06-14,"21:53:14","*989001003024707","carmen"
2016-06-14,"23:16:47","*989001003024525","chivato"
2016-06-15,"00:29:11","*989001003024525","chivato"
2016-06-15,"04:38:28","*989001003024525","chivato"
2016-06-15,"20:20:06","*989001003024525","chivato"
2016-06-15,"21:07:46","*989001003024525","chivato"
2016-06-15,"22:00:42","*989001003024525","chivato"
2016-06-15,"22:59:32","*989001003024525","chivato"
2016-06-15,"23:00:27","*989001003024525","chivato"
2016-06-15,"23:00:58","*989001003024525","chivato"
2016-06-15,"23:01:28","*989001003024525","chivato"
2016-06-15,"23:01:58","*989001003024525","chivato"
2016-06-15,"23:02:47","*989001003024525","chivato"
2016-06-15,"23:06:35","*989001003024525","chivato"
2016-06-16,"01:03:53","*989001003024525","chivato"
2016-06-16,"01:15:50","*989001003024525","chivato"
2016-06-16,"01:16:25","*989001003024525","chivato"
2016-06-16,"04:41:25","*989001003024525","chivato"
2016-06-16,"20:00:42","*989001003024525","chivato"
2016-06-16,"20:41:21","*989001003024525","chivato"
2016-06-16,"20:49:52","*989001003024525","chivato"
2016-06-16,"21:16:37","*989001003024525","chivato"
2016-06-16,"21:50:16","*989001003024525","chivato"
2016-06-16,"22:14:37","*989001003024525","chivato"
2016-06-16,"22:52:23","*989001003024525","chivato"
2016-06-16,"23:01:32","*989001003024525","chivato"
2016-06-17,"04:36:51","*989001003024525","chivato"
2016-06-17,"20:31:47","*989001003024525","chivato"
2016-06-17,"22:31:11","*989001003024525","chivato"
2016-06-17,"23:00:28","*989001003024525","chivato"
2016-06-17,"23:30:38","*989001003024525","chivato"
2016-06-17,"23:31:09","*989001003024525","chivato"
2016-06-17,"23:31:39","*989001003024525","chivato"
2016-06-17,"23:33:41","*989001003024525","chivato"
2016-06-17,"23:34:15","*989001003024525","chivato"
2016-06-18,"00:12:22","*989001003024525","chivato"
2016-06-18,"00:37:41","*989001003024525","chivato"
2016-06-18,"00:51:55","*989001003024525","chivato"
2016-06-18,"01:09:29","*989001003024525","chivato"
2016-06-18,"04:48:27","*989001003024525","chivato"
2016-06-18,"20:00:36","*989001003024525","chivato"
2016-06-18,"21:14:32","*989001003024525","chivato"
2016-06-18,"22:35:56","*989001003024525","chivato"
2016-06-18,"23:45:31","*989001003024525","chivato"
2016-06-19,"00:10:32","*989001003024525","chivato"
2016-06-19,"01:01:31","*989001003024525","chivato"
2016-06-19,"02:40:07","*989001003024525","chivato"
2016-06-19,"03:06:00","*989001003024525","chivato"
2016-06-19,"04:01:30","*989001003024707","carmen"
2016-06-19,"04:33:28","*989001003024525","chivato"
2016-06-19,"19:57:28","*989001003024525","chivato"
2016-06-19,"21:17:39","*989001003024525","chivato"
2016-06-19,"22:30:16","*989001003024525","chivato"
2016-06-19,"22:31:33","*989001003024525","chivato"
2016-06-19,"23:29:42","*989001003024525","chivato"
2016-06-20,"01:50:26","*989001003024525","chivato"
2016-06-20,"02:14:23","*989001003024525","chivato"
2016-06-20,"03:01:49","*989001003024525","chivato"
2016-06-20,"04:35:12","*989001003024525","chivato"
2016-06-20,"20:12:16","*989001003024525","chivato"
2016-06-20,"21:26:56","*989001003024525","chivato"
2016-06-20,"21:41:50","*989001003024525","chivato"
2016-06-20,"22:09:42","*989001003024525","chivato"
2016-06-20,"22:24:43","*989001003024525","chivato"
2016-06-20,"22:27:22","*989001003024525","chivato"
2016-06-20,"23:00:39","*989001003024516","chivato"
